_id,date,gender,race,agebook,agecurr
817,2018-01-01,M,B,37,37
818,2018-01-01,M,W,35,35
819,2018-01-01,M,W,32,32
820,2018-01-01,M,B,30,30
821,2018-01-01,M,B,50,50
822,2018-01-01,M,W,29,29
823,2018-01-01,M,B,22,24
824,2018-01-01,M,B,37,39
825,2018-01-01,M,B,23,24
826,2018-01-01,M,W,18,20
827,2018-01-01,M,B,27,28
828,2018-01-01,M,B,22,23
829,2018-01-01,M,W,26,27
830,2018-01-01,M,B,21,22
831,2018-01-01,M,W,33,34
832,2018-01-01,M,B,44,45
833,2018-01-01,M,W,19,19
834,2018-01-01,M,B,24,25
835,2018-01-01,M,B,19,20
836,2018-01-01,M,B,55,56
837,2018-01-01,M,B,25,26
838,2018-01-01,M,B,47,48
839,2018-01-01,M,B,29,30
840,2018-01-01,M,W,29,30
841,2018-01-01,M,B,25,26
842,2018-01-01,M,W,37,38
843,2018-01-01,M,B,18,19
844,2018-01-01,M,B,35,36
845,2018-01-01,M,B,27,27
846,2018-01-01,M,B,35,35
847,2018-01-01,M,B,28,28
848,2018-01-01,M,B,23,24
849,2018-01-01,M,B,29,30
850,2018-01-01,M,B,29,29
851,2018-01-01,M,B,26,27
852,2018-01-01,M,W,32,32
853,2018-01-01,M,W,54,55
854,2018-01-01,M,W,34,34
855,2018-01-01,M,B,54,54
856,2018-01-01,M,B,38,39
857,2018-01-01,M,B,24,24
858,2018-01-01,M,W,42,42
859,2018-01-01,M,B,45,45
860,2018-01-01,M,B,24,24
861,2018-01-01,M,B,37,38
862,2018-01-01,M,B,41,42
863,2018-01-01,M,B,30,30
864,2018-01-01,M,W,39,40
865,2018-01-01,M,B,24,25
866,2018-01-01,M,W,21,22
867,2018-01-01,M,B,27,27
868,2018-01-01,M,x,21,21
869,2018-01-01,M,W,35,35
870,2018-01-01,M,W,34,34
871,2018-01-01,M,B,28,28
872,2018-01-01,M,B,34,34
873,2018-01-01,M,B,38,39
874,2018-01-01,M,x,25,25
875,2018-01-01,M,W,23,23
876,2018-01-01,M,B,30,30
877,2018-01-01,M,B,43,43
878,2018-01-01,M,B,27,27
879,2018-01-01,M,B,33,33
880,2018-01-01,M,B,48,48
881,2018-01-01,M,H,39,39
882,2018-01-01,M,B,27,27
883,2018-01-01,M,B,21,21
884,2018-01-01,M,B,20,20
885,2018-01-01,M,B,21,21
886,2018-01-01,M,W,34,34
887,2018-01-01,M,H,30,30
888,2018-01-01,M,B,32,32
889,2018-01-01,M,H,43,43
890,2018-01-01,M,W,19,19
891,2018-01-01,M,B,20,20
892,2018-01-01,M,B,44,44
893,2018-01-01,M,B,32,32
894,2018-01-01,M,B,23,24
895,2018-01-01,M,B,22,23
896,2018-01-01,M,B,49,50
897,2018-01-01,M,B,28,28
898,2018-01-01,M,B,30,30
899,2018-01-01,M,B,34,34
900,2018-01-01,M,B,28,28
901,2018-01-01,M,W,35,35
902,2018-01-01,M,B,29,29
903,2018-01-01,M,B,39,39
904,2018-01-01,M,W,32,32
905,2018-01-01,M,B,33,33
906,2018-01-01,M,W,58,58
907,2018-01-01,M,B,29,29
908,2018-01-01,M,B,31,31
909,2018-01-01,M,W,22,22
910,2018-01-01,M,B,28,28
911,2018-01-01,M,W,33,33
912,2018-01-01,M,W,66,66
913,2018-01-01,M,W,29,29
914,2018-01-01,M,W,55,55
915,2018-01-01,M,B,31,31
916,2018-01-01,M,B,57,57
917,2018-01-01,M,W,21,21
918,2018-01-01,M,B,36,36
919,2018-01-01,M,B,28,28
920,2018-01-01,M,B,28,28
921,2018-01-01,M,W,36,36
922,2018-01-01,M,W,36,36
923,2018-01-01,M,B,28,28
924,2018-01-01,M,W,48,49
925,2018-01-01,M,B,34,35
926,2018-01-01,M,B,26,27
927,2018-01-01,M,B,21,22
928,2018-01-01,M,W,66,67
929,2018-01-01,M,B,44,45
930,2018-01-01,M,B,28,29
931,2018-01-01,M,W,24,24
932,2018-01-01,M,B,18,19
933,2018-01-01,M,B,25,25
934,2018-01-01,M,W,34,34
935,2018-01-01,M,W,52,52
936,2018-01-01,M,B,21,21
937,2018-01-01,M,W,40,40
938,2018-01-01,M,B,58,58
939,2018-01-01,M,B,40,41
940,2018-01-01,M,B,33,33
941,2018-01-01,M,W,19,20
942,2018-01-01,M,W,34,34
943,2018-01-01,M,B,30,31
944,2018-01-01,M,B,30,31
945,2018-01-01,M,B,38,39
946,2018-01-01,M,B,38,38
947,2018-01-01,M,H,39,39
948,2018-01-01,M,H,34,34
949,2018-01-01,M,U,20,21
950,2018-01-01,M,B,50,50
951,2018-01-01,M,B,29,29
952,2018-01-01,M,W,35,35
953,2018-01-01,M,W,38,38
954,2018-01-01,M,W,42,43
955,2018-01-01,M,B,27,27
956,2018-01-01,M,B,20,21
957,2018-01-01,M,B,19,19
958,2018-01-01,M,B,62,62
959,2018-01-01,M,B,20,20
960,2018-01-01,M,B,36,37
961,2018-01-01,M,B,23,23
962,2018-01-01,M,B,24,24
963,2018-01-01,M,B,23,23
964,2018-01-01,M,B,27,27
965,2018-01-01,M,B,31,31
966,2018-01-01,M,B,34,35
967,2018-01-01,M,W,32,33
968,2018-01-01,M,B,23,23
969,2018-01-01,M,W,33,33
970,2018-01-01,M,B,62,62
971,2018-01-01,M,B,31,31
972,2018-01-01,M,B,50,50
973,2018-01-01,M,B,40,40
974,2018-01-01,M,B,28,28
975,2018-01-01,M,B,27,27
976,2018-01-01,M,W,41,42
977,2018-01-01,M,B,54,54
978,2018-01-01,M,W,37,37
979,2018-01-01,M,B,26,26
980,2018-01-01,M,H,33,33
981,2018-01-01,M,H,29,29
982,2018-01-01,M,W,31,31
983,2018-01-01,M,B,40,40
984,2018-01-01,M,B,27,27
985,2018-01-01,M,W,42,42
986,2018-01-01,M,B,43,43
987,2018-01-01,M,W,29,29
988,2018-01-01,M,B,20,20
989,2018-01-01,M,W,31,31
990,2018-01-01,M,B,30,30
991,2018-01-01,M,B,19,19
992,2018-01-01,M,B,46,46
993,2018-01-01,M,W,23,23
994,2018-01-01,M,B,19,19
995,2018-01-01,M,B,33,33
996,2018-01-01,M,B,28,28
997,2018-01-01,M,W,28,28
998,2018-01-01,M,W,28,28
999,2018-01-01,M,B,21,21
1000,2018-01-01,M,W,21,21
1001,2018-01-01,M,B,46,46
1002,2018-01-01,M,B,24,24
1003,2018-01-01,M,B,26,26
1004,2018-01-01,M,B,25,25
1005,2018-01-01,M,B,24,24
1006,2018-01-01,M,B,48,48
1007,2018-01-01,M,W,26,26
1008,2018-01-01,M,B,35,35
1009,2018-01-01,M,B,53,53
1010,2018-01-01,M,W,24,24
1011,2018-01-01,M,W,40,40
1012,2018-01-01,M,B,34,34
1013,2018-01-01,M,B,38,38
1014,2018-01-01,M,B,58,58
1015,2018-01-01,M,B,33,33
1016,2018-01-01,M,W,27,27
1017,2018-01-01,M,B,39,39
1018,2018-01-01,M,H,26,26
1019,2018-01-01,M,B,20,20
1020,2018-01-01,M,B,19,19
1021,2018-01-01,M,W,57,57
1022,2018-01-01,M,B,40,42
1023,2018-01-01,M,B,21,22
1024,2018-01-01,M,B,35,37
1025,2018-01-01,M,B,20,21
1026,2018-01-01,M,B,37,38
1027,2018-01-01,M,B,22,23
1028,2018-01-01,M,B,31,32
1029,2018-01-01,M,B,24,25
1030,2018-01-01,M,B,23,24
1031,2018-01-01,M,B,26,27
1032,2018-01-01,M,B,45,46
1033,2018-01-01,M,B,29,30
1034,2018-01-01,M,B,33,34
1035,2018-01-01,M,B,24,25
1036,2018-01-01,M,W,40,41
1037,2018-01-01,M,B,25,26
1038,2018-01-01,M,B,23,24
1039,2018-01-01,M,B,33,34
1040,2018-01-01,M,B,30,30
1041,2018-01-01,M,B,42,43
1042,2018-01-01,M,B,69,69
1043,2018-01-01,M,B,22,22
1044,2018-01-01,M,B,49,50
1045,2018-01-01,M,B,33,33
1046,2018-01-01,M,B,23,24
1047,2018-01-01,M,B,28,29
1048,2018-01-01,M,B,29,30
1049,2018-01-01,M,B,54,55
1050,2018-01-01,M,B,34,34
1051,2018-01-01,M,B,35,35
1052,2018-01-01,M,B,41,41
1053,2018-01-01,M,B,36,36
1054,2018-01-01,M,W,25,25
1055,2018-01-01,M,B,40,40
1056,2018-01-01,M,B,40,41
1057,2018-01-01,M,W,29,29
1058,2018-01-01,M,B,32,33
1059,2018-01-01,M,B,22,23
1060,2018-01-01,M,W,37,37
1061,2018-01-01,M,B,21,21
1062,2018-01-01,M,B,21,21
1063,2018-01-01,M,W,19,20
1064,2018-01-01,M,B,36,36
1065,2018-01-01,M,B,47,47
1066,2018-01-01,M,B,28,28
1067,2018-01-01,M,B,27,27
1068,2018-01-01,M,B,25,26
1069,2018-01-01,M,B,49,49
1070,2018-01-01,M,W,36,36
1071,2018-01-01,M,B,54,54
1072,2018-01-01,M,B,45,46
1073,2018-01-01,M,W,40,40
1074,2018-01-01,M,B,19,19
1075,2018-01-01,M,B,28,28
1076,2018-01-01,M,B,25,25
1077,2018-01-01,M,B,53,53
1078,2018-01-01,M,B,28,28
1079,2018-01-01,M,B,28,28
1080,2018-01-01,M,B,39,39
1081,2018-01-01,M,B,28,28
1082,2018-01-01,M,W,23,23
1083,2018-01-01,M,B,26,26
1084,2018-01-01,M,W,28,28
1085,2018-01-01,M,B,20,20
1086,2018-01-01,M,B,24,24
1087,2018-01-01,M,B,34,34
1088,2018-01-01,M,B,24,24
1089,2018-01-01,M,B,28,28
1090,2018-01-01,M,B,40,40
1091,2018-01-01,M,W,33,33
1092,2018-01-01,M,B,21,21
1093,2018-01-01,M,B,42,42
1094,2018-01-01,M,B,35,35
1095,2018-01-01,M,B,41,41
1096,2018-01-01,M,W,27,27
1097,2018-01-01,M,B,31,32
1098,2018-01-01,M,W,38,38
1099,2018-01-01,M,B,25,25
1100,2018-01-01,M,B,27,27
1101,2018-01-01,M,W,39,39
1102,2018-01-01,M,B,31,31
1103,2018-01-01,M,B,29,29
1104,2018-01-01,M,B,28,29
1105,2018-01-01,M,B,26,26
1106,2018-01-01,M,B,32,32
1107,2018-01-01,M,B,22,22
1108,2018-01-01,M,B,36,36
1109,2018-01-01,M,B,23,23
1110,2018-01-01,M,B,23,23
1111,2018-01-01,M,W,40,40
1112,2018-01-01,M,B,30,30
1113,2018-01-01,M,B,22,22
1114,2018-01-01,M,B,20,20
1115,2018-01-01,M,W,34,34
1116,2018-01-01,M,B,30,30
1117,2018-01-01,M,B,19,19
1118,2018-01-01,M,B,24,24
1119,2018-01-01,M,B,35,35
1120,2018-01-01,M,B,35,35
1121,2018-01-01,M,W,55,55
1122,2018-01-01,M,B,62,62
1123,2018-01-01,M,W,31,33
1124,2018-01-01,M,B,28,29
1125,2018-01-01,M,B,32,34
1126,2018-01-01,M,B,31,33
1127,2018-01-01,M,B,45,46
1128,2018-01-01,M,B,29,30
1129,2018-01-01,M,W,25,27
1130,2018-01-01,M,B,23,24
1131,2018-01-01,M,B,30,31
1132,2018-01-01,M,W,38,39
1133,2018-01-01,M,B,24,25
1134,2018-01-01,M,W,34,35
1135,2018-01-01,M,B,30,30
1136,2018-01-01,M,B,34,34
1137,2018-01-01,M,B,39,39
1138,2018-01-01,M,B,21,21
1139,2018-01-01,M,B,28,29
1140,2018-01-01,M,B,43,43
1141,2018-01-01,M,W,27,28
1142,2018-01-01,M,B,19,19
1143,2018-01-01,M,B,22,22
1144,2018-01-01,M,W,32,33
1145,2018-01-01,M,W,31,31
1146,2018-01-01,M,W,35,36
1147,2018-01-01,M,B,19,19
1148,2018-01-01,M,B,34,34
1149,2018-01-01,M,W,27,27
1150,2018-01-01,M,W,39,40
1151,2018-01-01,M,W,29,30
1152,2018-01-01,M,B,21,22
1153,2018-01-01,M,B,27,27
1154,2018-01-01,M,B,30,31
1155,2018-01-01,M,B,27,27
1156,2018-01-01,M,B,29,29
1157,2018-01-01,M,B,49,50
1158,2018-01-01,M,W,28,28
1159,2018-01-01,M,B,42,42
1160,2018-01-01,M,B,36,37
1161,2018-01-01,M,B,31,32
1162,2018-01-01,M,B,30,30
1163,2018-01-01,M,B,18,18
1164,2018-01-01,M,B,22,23
1165,2018-01-01,M,B,23,23
1166,2018-01-01,M,W,47,48
1167,2018-01-01,M,I,46,46
1168,2018-01-01,M,W,31,31
1169,2018-01-01,M,B,25,25
1170,2018-01-01,M,B,23,23
1171,2018-01-01,M,B,57,58
1172,2018-01-01,M,W,27,27
1173,2018-01-01,M,B,58,58
1174,2018-01-01,M,B,49,49
1175,2018-01-01,M,B,22,22
1176,2018-01-01,M,B,25,26
1177,2018-01-01,M,W,28,28
1178,2018-01-01,M,W,26,27
1179,2018-01-01,M,B,20,20
1180,2018-01-01,M,B,24,24
1181,2018-01-01,M,B,38,38
1182,2018-01-01,M,B,34,35
1183,2018-01-01,M,W,42,42
1184,2018-01-01,M,B,49,49
1185,2018-01-01,M,H,35,35
1186,2018-01-01,M,W,41,41
1187,2018-01-01,M,W,29,29
1188,2018-01-01,M,W,40,41
1189,2018-01-01,M,W,28,28
1190,2018-01-01,M,W,49,49
1191,2018-01-01,M,B,34,35
1192,2018-01-01,M,B,43,43
1193,2018-01-01,M,B,39,40
1194,2018-01-01,M,B,27,27
1195,2018-01-01,M,B,71,71
1196,2018-01-01,M,W,25,25
1197,2018-01-01,M,B,38,38
1198,2018-01-01,M,W,24,24
1199,2018-01-01,M,W,67,67
1200,2018-01-01,M,B,30,30
1201,2018-01-01,M,B,44,44
1202,2018-01-01,M,B,36,36
1203,2018-01-01,M,W,30,30
1204,2018-01-01,M,B,28,28
1205,2018-01-01,M,B,23,23
1206,2018-01-01,M,W,45,45
1207,2018-01-01,M,B,18,18
1208,2018-01-01,M,B,29,29
1209,2018-01-01,M,B,52,52
1210,2018-01-01,M,B,29,29
1211,2018-01-01,M,W,25,26
1212,2018-01-01,M,W,43,43
1213,2018-01-01,M,W,33,33
1214,2018-01-01,M,B,45,46
1215,2018-01-01,M,W,44,44
1216,2018-01-01,M,B,23,23
1217,2018-01-01,M,B,32,32
1218,2018-01-01,M,B,52,52
1219,2018-01-01,M,B,33,33
1220,2018-01-01,M,W,23,23
1221,2018-01-01,M,B,42,42
1222,2018-01-01,M,B,39,39
1223,2018-01-01,M,W,36,38
1224,2018-01-01,M,W,46,48
1225,2018-01-01,M,B,34,35
1226,2018-01-01,M,W,34,35
1227,2018-01-01,M,B,51,52
1228,2018-01-01,M,B,44,45
1229,2018-01-01,M,W,38,40
1230,2018-01-01,M,B,20,21
1231,2018-01-01,M,B,22,23
1232,2018-01-01,M,B,22,23
1233,2018-01-01,M,B,26,27
1234,2018-01-01,M,B,31,32
1235,2018-01-01,M,W,19,20
1236,2018-01-01,M,B,21,22
1237,2018-01-01,M,B,24,25
1238,2018-01-01,M,B,23,24
1239,2018-01-01,M,W,23,24
1240,2018-01-01,M,B,33,34
1241,2018-01-01,M,B,22,23
1242,2018-01-01,M,W,47,48
1243,2018-01-01,M,B,29,29
1244,2018-01-01,M,B,47,48
1245,2018-01-01,M,B,24,25
1246,2018-01-01,M,B,47,47
1247,2018-01-01,M,W,55,56
1248,2018-01-01,M,B,28,28
1249,2018-01-01,M,H,19,20
1250,2018-01-01,M,W,31,31
1251,2018-01-01,M,B,20,21
1252,2018-01-01,M,B,24,24
1253,2018-01-01,M,B,21,22
1254,2018-01-01,M,B,19,19
1255,2018-01-01,M,B,31,32
1256,2018-01-01,M,B,41,42
1257,2018-01-01,M,B,20,21
1258,2018-01-01,M,B,22,22
1259,2018-01-01,M,W,51,52
1260,2018-01-01,M,B,20,21
1261,2018-01-01,M,B,23,24
1262,2018-01-01,M,B,41,41
1263,2018-01-01,M,B,39,40
1264,2018-01-01,M,B,52,52
1265,2018-01-01,M,B,29,29
1266,2018-01-01,M,B,49,49
1267,2018-01-01,M,W,48,48
1268,2018-01-01,M,B,21,22
1269,2018-01-01,M,B,18,18
1270,2018-01-01,M,W,27,27
1271,2018-01-01,M,B,46,47
1272,2018-01-01,M,B,24,24
1273,2018-01-01,M,W,33,33
1274,2018-01-01,M,B,31,32
1275,2018-01-01,M,W,45,45
1276,2018-01-01,M,B,31,31
1277,2018-01-01,M,B,31,32
1278,2018-01-01,M,W,26,26
1279,2018-01-01,M,H,26,26
1280,2018-01-01,M,W,65,66
1281,2018-01-01,M,H,29,29
1282,2018-01-01,M,W,29,29
1283,2018-01-01,M,B,40,41
1284,2018-01-01,M,B,24,24
1285,2018-01-01,M,B,29,29
1286,2018-01-01,M,B,28,28
1287,2018-01-01,M,B,53,53
1288,2018-01-01,M,B,27,27
1289,2018-01-01,M,x,32,32
1290,2018-01-01,M,B,18,18
1291,2018-01-01,M,B,47,47
1292,2018-01-01,M,B,25,25
1293,2018-01-01,M,W,24,24
1294,2018-01-01,M,B,24,25
1295,2018-01-01,M,W,52,52
1296,2018-01-01,M,W,32,33
1297,2018-01-01,M,B,24,24
1298,2018-01-01,M,H,39,39
1299,2018-01-01,M,W,32,32
1300,2018-01-01,M,W,39,39
1301,2018-01-01,M,W,38,38
1302,2018-01-01,M,W,21,21
1303,2018-01-01,M,B,30,30
1304,2018-01-01,M,U,36,36
1305,2018-01-01,M,W,24,24
1306,2018-01-01,M,B,53,53
1307,2018-01-01,M,B,29,29
1308,2018-01-01,M,B,36,36
1309,2018-01-01,M,W,48,48
1310,2018-01-01,M,B,25,25
1311,2018-01-01,M,B,28,28
1312,2018-01-01,M,B,28,28
1313,2018-01-01,M,B,34,34
1314,2018-01-01,M,B,47,47
1315,2018-01-01,M,B,22,23
1316,2018-01-01,M,B,26,27
1317,2018-01-01,M,B,40,40
1318,2018-01-01,M,W,37,37
1319,2018-01-01,M,W,33,33
1320,2018-01-01,M,B,30,31
1321,2018-01-01,M,B,35,35
1322,2018-01-01,M,W,43,43
1323,2018-01-01,M,W,25,25
1324,2018-01-01,M,W,50,50
1325,2018-01-01,M,W,33,33
1326,2018-01-01,M,W,55,55
1327,2018-01-01,M,W,52,52
1328,2018-01-01,M,H,26,26
1329,2018-01-01,M,B,24,24
1330,2018-01-01,M,W,21,21
1331,2018-01-01,M,W,37,37
1332,2018-01-01,M,W,20,20
1333,2018-01-01,M,W,42,42
1334,2018-01-01,M,W,40,40
1335,2018-01-01,M,W,38,38
1336,2018-01-01,M,B,18,18
1337,2018-01-01,M,W,28,28
1338,2018-01-01,M,B,20,20
1339,2018-01-01,M,B,48,48
1340,2018-01-01,M,W,49,49
1341,2018-01-01,M,W,41,41
1342,2018-01-01,M,B,58,58
1343,2018-01-01,M,W,32,32
1344,2018-01-01,M,B,29,29
1345,2018-01-01,M,W,36,36
1346,2018-01-01,M,W,44,44
1347,2018-01-01,M,H,46,46
1348,2018-01-01,M,W,31,31
1349,2018-01-01,M,B,55,55
1350,2018-01-01,M,B,32,32
1351,2018-01-01,M,B,39,39
1352,2018-01-01,M,W,63,63
1353,2018-01-01,M,B,48,48
1354,2018-01-01,M,B,25,25
1355,2018-01-01,M,B,52,52
1356,2018-01-01,M,B,36,36
1357,2018-01-01,M,W,37,37
1358,2018-01-01,M,B,37,37
1359,2018-01-01,M,B,27,27
1360,2018-01-01,M,W,37,37
1361,2018-01-01,M,B,20,20
1362,2018-01-01,M,B,46,46
1363,2018-01-01,M,B,21,21
1364,2018-01-01,M,W,33,33
1365,2018-01-01,M,B,26,26
1366,2018-01-01,M,B,28,28
1367,2018-01-01,M,W,47,47
1368,2018-01-01,M,B,27,28
1369,2018-01-01,M,B,19,20
1370,2018-01-01,M,W,25,26
1371,2018-01-01,M,W,27,28
1372,2018-01-01,M,B,26,27
1373,2018-01-01,M,B,20,21
1374,2018-01-01,M,W,30,30
1375,2018-01-01,M,B,33,34
1376,2018-01-01,M,B,24,25
1377,2018-01-01,M,B,30,31
1378,2018-01-01,M,B,21,21
1379,2018-01-01,M,B,23,23
1380,2018-01-01,M,W,29,30
1381,2018-01-01,M,W,47,48
1382,2018-01-01,M,B,31,31
1383,2018-01-01,M,W,55,55
1384,2018-01-01,M,U,18,19
1385,2018-01-01,M,B,43,43
1386,2018-01-01,M,W,36,36
1387,2018-01-01,M,B,29,29
1388,2018-01-01,M,B,29,30
1389,2018-01-01,M,W,35,35
1390,2018-01-01,M,W,34,35
1391,2018-01-01,M,B,21,22
1392,2018-01-01,M,W,26,26
1393,2018-01-01,M,W,51,51
1394,2018-01-01,M,B,46,47
1395,2018-01-01,M,W,33,34
1396,2018-01-01,M,B,23,23
1397,2018-01-01,M,W,23,24
1398,2018-01-01,M,B,18,18
1399,2018-01-01,M,W,34,34
1400,2018-01-01,M,W,44,44
1401,2018-01-01,M,W,56,56
1402,2018-01-01,M,W,52,52
1403,2018-01-01,M,B,45,45
1404,2018-01-01,M,B,53,53
1405,2018-01-01,M,W,58,58
1406,2018-01-01,M,B,46,47
1407,2018-01-01,M,B,45,45
1408,2018-01-01,M,W,30,30
1409,2018-01-01,M,W,30,30
1410,2018-01-01,M,B,25,26
1411,2018-01-01,M,W,23,23
1412,2018-01-01,M,B,36,36
1413,2018-01-01,M,B,19,19
1414,2018-01-01,M,B,27,27
1415,2018-01-01,M,W,63,63
1416,2018-01-01,M,B,41,41
1417,2018-01-01,M,W,31,31
1418,2018-01-01,M,B,22,22
1419,2018-01-01,M,B,47,47
1420,2018-01-01,M,W,28,28
1421,2018-01-01,M,W,30,30
1422,2018-01-01,M,B,30,30
1423,2018-01-01,M,W,55,55
1424,2018-01-01,M,W,30,30
1425,2018-01-01,M,H,36,36
1426,2018-01-01,M,B,26,26
1427,2018-01-01,M,W,24,24
1428,2018-01-01,M,B,58,58
1429,2018-01-01,M,B,22,22
1430,2018-01-01,M,B,39,39
1431,2018-01-01,M,W,28,28
1432,2018-01-01,M,B,37,38
1433,2018-01-01,M,W,48,48
1434,2018-01-01,M,W,33,33
1435,2018-01-01,M,W,22,22
1436,2018-01-01,M,B,26,26
1437,2018-01-01,M,B,50,50
1438,2018-01-01,M,B,35,35
1439,2018-01-01,M,B,48,48
1440,2018-01-01,M,W,34,34
1441,2018-01-01,M,W,55,55
1442,2018-01-01,M,W,21,21
1443,2018-01-01,M,W,18,18
1444,2018-01-01,M,W,35,35
1445,2018-01-01,M,W,31,31
1446,2018-01-01,M,B,51,51
1447,2018-01-01,M,W,29,29
1448,2018-01-01,M,W,60,60
1449,2018-01-01,M,W,25,25
1450,2018-01-01,M,W,36,37
1451,2018-01-01,M,H,45,45
1452,2018-01-01,F,W,29,30
1453,2018-01-01,F,W,28,29
1454,2018-01-01,F,W,41,42
1455,2018-01-01,F,W,39,40
1456,2018-01-01,F,W,37,38
1457,2018-01-01,F,W,34,34
1458,2018-01-01,F,B,63,64
1459,2018-01-01,F,W,22,23
1460,2018-01-01,F,W,32,33
1461,2018-01-01,F,W,40,41
1462,2018-01-01,F,W,30,31
1463,2018-01-01,F,B,56,57
1464,2018-01-01,F,W,28,28
1465,2018-01-01,F,B,37,38
1466,2018-01-01,F,W,25,26
1467,2018-01-01,F,B,74,75
1468,2018-01-01,F,B,27,28
1469,2018-01-01,F,W,30,31
1470,2018-01-01,F,B,45,45
1471,2018-01-01,F,B,22,22
1472,2018-01-01,F,W,30,31
1473,2018-01-01,F,B,24,25
1474,2018-01-01,F,W,24,24
1475,2018-01-01,F,B,36,36
1476,2018-01-01,F,B,44,44
1477,2018-01-01,F,W,42,43
1478,2018-01-01,F,W,22,22
1479,2018-01-01,F,W,23,23
1480,2018-01-01,F,W,35,36
1481,2018-01-01,F,B,26,26
1482,2018-01-01,F,W,23,24
1483,2018-01-01,F,W,47,47
1484,2018-01-01,F,W,28,28
1485,2018-01-01,F,W,40,40
1486,2018-01-01,F,B,27,27
1487,2018-01-01,F,B,27,27
1488,2018-01-01,F,B,24,25
1489,2018-01-01,F,B,37,37
1490,2018-01-01,F,W,34,34
1491,2018-01-01,F,W,51,51
1492,2018-01-01,F,W,30,30
1493,2018-01-01,F,B,51,51
1494,2018-01-01,F,W,37,37
1495,2018-01-01,F,W,35,35
1496,2018-01-01,F,W,23,23
1497,2018-01-01,F,W,34,34
1498,2018-01-01,F,B,38,38
1499,2018-01-01,F,W,26,26
1500,2018-01-01,F,B,23,23
1501,2018-01-01,F,W,35,35
1502,2018-01-01,F,W,36,36
1503,2018-01-01,F,W,36,36
1504,2018-01-01,F,W,24,24
1505,2018-01-01,F,W,39,39
1506,2018-01-01,F,W,40,40
1507,2018-01-01,F,W,26,26
1508,2018-01-01,F,W,39,39
1509,2018-01-01,F,W,34,34
1510,2018-01-01,F,W,34,34
1511,2018-01-01,F,B,20,21
1512,2018-01-01,F,W,33,33
1513,2018-01-01,F,W,40,40
1514,2018-01-01,F,W,37,37
1515,2018-01-01,F,W,30,30
1516,2018-01-01,F,B,41,41
1517,2018-01-01,F,W,30,30
1518,2018-01-01,F,W,33,33
1519,2018-01-01,F,W,50,50
1520,2018-01-01,F,B,20,20
1521,2018-01-01,F,B,32,32
1522,2018-01-01,F,B,29,29
1523,2018-01-01,F,W,24,24
1524,2018-01-01,F,B,29,29
1525,2018-01-01,F,B,41,41
1526,2018-01-01,F,W,27,27
1527,2018-01-01,F,B,40,40
1528,2018-01-01,F,B,41,41
1529,2018-01-01,F,B,29,29
1530,2018-01-01,F,B,25,25
1531,2018-01-01,F,B,47,47
1532,2018-01-01,F,A,46,46
1533,2018-01-01,F,W,24,27
1534,2018-01-01,F,B,21,23
1535,2018-01-01,F,W,46,47
1536,2018-01-01,F,W,47,48
1537,2018-01-01,F,W,21,21
1538,2018-01-01,F,W,35,36
1539,2018-01-01,F,B,26,26
1540,2018-01-01,F,B,56,57
1541,2018-01-01,F,B,19,19
1542,2018-01-01,F,B,62,62
1543,2018-01-01,F,W,32,33
1544,2018-01-01,F,W,34,34
1545,2018-01-01,F,W,36,37
1546,2018-01-01,F,W,32,33
1547,2018-01-01,F,W,37,37
1548,2018-01-01,F,W,31,31
1549,2018-01-01,F,W,56,56
1550,2018-01-01,F,W,41,41
1551,2018-01-01,F,B,19,19
1552,2018-01-01,F,W,43,43
1553,2018-01-01,F,B,39,39
1554,2018-01-01,F,W,28,29
1555,2018-01-01,F,B,21,21
1556,2018-01-01,F,B,29,29
1557,2018-01-01,F,W,34,34
1558,2018-01-01,F,W,21,21
1559,2018-01-01,F,B,28,28
1560,2018-01-01,F,B,29,29
1561,2018-01-01,F,W,30,30
1562,2018-01-01,F,W,35,35
1563,2018-01-01,F,W,31,31
1564,2018-01-01,F,W,25,25
1565,2018-01-01,F,B,28,28
1566,2018-01-01,F,W,20,20
1567,2018-01-01,F,W,45,45
1568,2018-01-01,F,B,35,35
1569,2018-01-01,F,W,25,25
1570,2018-01-01,F,B,21,22
1571,2018-01-01,F,W,25,26
1572,2018-01-01,F,W,42,42
1573,2018-01-01,F,W,28,28
1574,2018-01-01,F,W,28,28
1575,2018-01-01,F,W,26,26
1576,2018-01-01,F,W,41,41
1577,2018-01-01,F,W,31,31
1578,2018-01-01,F,W,24,25
1579,2018-01-01,F,B,43,43
1580,2018-01-01,F,B,43,43
1581,2018-01-01,F,W,34,34
1582,2018-01-01,F,W,31,31
1583,2018-01-01,F,W,28,29
1584,2018-01-01,F,W,26,26
1585,2018-01-01,F,W,36,36
1586,2018-01-01,F,W,36,36
1587,2018-01-01,F,W,27,28
1588,2018-01-01,F,W,35,35
1589,2018-01-01,F,W,47,47
1590,2018-01-01,F,B,26,26
1591,2018-01-01,F,B,34,34
1592,2018-01-01,F,W,27,28
1593,2018-01-01,F,W,44,44
1594,2018-01-01,F,W,28,28
1595,2018-01-01,F,W,36,36
1596,2018-01-01,F,W,24,24
1597,2018-01-01,F,W,33,34
1598,2018-01-01,F,W,63,63
1599,2018-01-01,F,B,59,60
1600,2018-01-01,F,W,32,32
1601,2018-01-01,F,W,25,25
1602,2018-01-01,F,W,57,57
